TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
128,1/1/2014 0:22,1/1/2014 0:24,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,20001,Subscriber,1984,1
170,1/1/2014 0:22,1/1/2014 0:25,116,W 17 St & 8 Ave,40.74177603,-74.00149746,404,9 Ave & W 14 St,40.7405826,-74.00550867,18005,Subscriber,1986,1
844,1/1/2014 0:22,1/1/2014 0:36,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17859,Subscriber,1967,1
360,1/1/2014 0:23,1/1/2014 0:29,533,Broadway & W 39 St,40.75299641,-73.98721619,525,W 34 St & 11 Ave,40.75594159,-74.0021163,19772,Subscriber,1983,1
752,1/1/2014 0:23,1/1/2014 0:36,444,Broadway & W 24 St,40.7423543,-73.98915076,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18671,Subscriber,1957,1
751,1/1/2014 0:23,1/1/2014 0:36,383,Greenwich Ave & Charles St,40.735238,-74.000271,445,E 10 St & Avenue A,40.72740794,-73.98142006,19655,Subscriber,1970,1
513,1/1/2014 0:24,1/1/2014 0:33,335,Washington Pl & Broadway,40.72903917,-73.99404649,458,11 Ave & W 27 St,40.751396,-74.005226,14711,Subscriber,1963,1
585,1/1/2014 0:25,1/1/2014 0:35,116,W 17 St & 8 Ave,40.74177603,-74.00149746,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,15296,Subscriber,1966,1
819,1/1/2014 0:26,1/1/2014 0:39,3002,South End Ave & Liberty St,40.711512,-74.015756,127,Barrow St & Hudson St,40.73172428,-74.00674436,19323,Subscriber,1956,2
800,1/1/2014 0:26,1/1/2014 0:39,3002,South End Ave & Liberty St,40.711512,-74.015756,127,Barrow St & Hudson St,40.73172428,-74.00674436,19387,Subscriber,1959,1
1957,1/1/2014 0:27,1/1/2014 0:59,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,497,E 17 St & Broadway,40.73704984,-73.99009296,20352,Customer,\N,0
851,1/1/2014 0:27,1/1/2014 0:41,251,Mott St & Prince St,40.72317958,-73.99480012,404,9 Ave & W 14 St,40.7405826,-74.00550867,16253,Customer,\N,0
1942,1/1/2014 0:27,1/1/2014 0:59,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,497,E 17 St & Broadway,40.73704984,-73.99009296,19734,Customer,\N,0
496,1/1/2014 0:27,1/1/2014 0:36,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,390,Duffield St & Willoughby St,40.69221589,-73.9842844,16180,Customer,\N,0
188,1/1/2014 0:27,1/1/2014 0:31,482,W 15 St & 7 Ave,40.73935542,-73.99931783,404,9 Ave & W 14 St,40.7405826,-74.00550867,21183,Subscriber,1981,1
1403,1/1/2014 0:28,1/1/2014 0:51,422,W 59 St & 10 Ave,40.770513,-73.988038,509,9 Ave & W 22 St,40.7454973,-74.00197139,16618,Customer,\N,0
1391,1/1/2014 0:28,1/1/2014 0:51,422,W 59 St & 10 Ave,40.770513,-73.988038,352,W 56 St & 6 Ave,40.76340613,-73.97722479,17060,Customer,\N,0
1747,1/1/2014 0:29,1/1/2014 0:58,128,MacDougal St & Prince St,40.72710258,-74.00297088,545,E 23 St & 1 Ave,40.736502,-73.97809472,16276,Subscriber,1965,1
686,1/1/2014 0:29,1/1/2014 0:41,486,Broadway & W 29 St,40.7462009,-73.98855723,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20887,Subscriber,1982,2
666,1/1/2014 0:29,1/1/2014 0:41,486,Broadway & W 29 St,40.7462009,-73.98855723,168,W 18 St & 6 Ave,40.73971301,-73.99456405,18907,Subscriber,1982,2
675,1/1/2014 0:32,1/1/2014 0:43,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,17145,Subscriber,1976,1
735,1/1/2014 0:32,1/1/2014 0:44,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15495,Subscriber,1977,1
714,1/1/2014 0:32,1/1/2014 0:44,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,19673,Subscriber,1976,1
342,1/1/2014 0:32,1/1/2014 0:38,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19621,Subscriber,1980,1
222,1/1/2014 0:33,1/1/2014 0:36,302,Avenue D & E 3 St,40.72082834,-73.97793172,317,E 6 St & Avenue B,40.72453734,-73.98185424,15213,Subscriber,1978,1
303,1/1/2014 0:33,1/1/2014 0:38,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,19084,Subscriber,1982,2
240,1/1/2014 0:35,1/1/2014 0:39,401,Allen St & Rivington St,40.72019576,-73.98997825,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18054,Subscriber,1975,2
1619,1/1/2014 0:35,1/1/2014 1:02,146,Hudson St & Reade St,40.71625008,-74.0091059,507,E 25 St & 2 Ave,40.73912601,-73.97973776,20729,Subscriber,1962,2
425,1/1/2014 0:36,1/1/2014 0:43,128,MacDougal St & Prince St,40.72710258,-74.00297088,382,University Pl & E 14 St,40.73492695,-73.99200509,21086,Subscriber,1971,1
885,1/1/2014 0:36,1/1/2014 0:51,334,W 20 St & 7 Ave,40.74238787,-73.99726235,439,E 4 St & 2 Ave,40.7262807,-73.98978041,15978,Subscriber,1960,1
709,1/1/2014 0:36,1/1/2014 0:48,402,Broadway & E 22 St,40.7403432,-73.98955109,128,MacDougal St & Prince St,40.72710258,-74.00297088,18905,Subscriber,1985,1
1001,1/1/2014 0:36,1/1/2014 0:53,404,9 Ave & W 14 St,40.7405826,-74.00550867,403,E 2 St & 2 Ave,40.72502876,-73.99069656,21183,Subscriber,1981,1
611,1/1/2014 0:37,1/1/2014 0:47,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,278,Concord St & Bridge St,40.69766564,-73.98476437,14531,Subscriber,1987,1
1348,1/1/2014 0:37,1/1/2014 1:00,386,Centre St & Worth St,40.71494807,-74.00234482,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20298,Customer,\N,0
511,1/1/2014 0:38,1/1/2014 0:46,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,418,Front St & Gold St,40.70224,-73.982578,15169,Subscriber,1969,1
525,1/1/2014 0:38,1/1/2014 0:47,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105,418,Front St & Gold St,40.70224,-73.982578,20064,Subscriber,1979,2
649,1/1/2014 0:38,1/1/2014 0:49,160,E 37 St & Lexington Ave,40.748238,-73.978311,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,19894,Subscriber,1965,1
107,1/1/2014 0:38,1/1/2014 0:40,326,E 11 St & 1 Ave,40.72953837,-73.98426726,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17271,Subscriber,1970,1
1317,1/1/2014 0:39,1/1/2014 1:01,521,8 Ave & W 31 St,40.75044999,-73.99481051,79,Franklin St & W Broadway,40.71911552,-74.00666661,18105,Subscriber,1988,1
1511,1/1/2014 0:40,1/1/2014 1:05,363,West Thames St,40.70834698,-74.01713445,360,William St & Pine St,40.70717936,-74.00887308,21164,Customer,\N,0
951,1/1/2014 0:40,1/1/2014 0:56,363,West Thames St,40.70834698,-74.01713445,401,Allen St & Rivington St,40.72019576,-73.98997825,17214,Customer,\N,0
1509,1/1/2014 0:40,1/1/2014 1:05,363,West Thames St,40.70834698,-74.01713445,360,William St & Pine St,40.70717936,-74.00887308,18644,Customer,\N,0
1116,1/1/2014 0:40,1/1/2014 0:59,532,S 5 Pl & S 4 St,40.710451,-73.960876,517,Pershing Square S,40.75149263,-73.97798848,18424,Customer,\N,0
557,1/1/2014 0:40,1/1/2014 0:50,319,Park Pl & Church St,40.71336124,-74.00937622,473,Rivington St & Chrystie St,40.72110063,-73.9919254,19330,Subscriber,1984,1
1487,1/1/2014 0:41,1/1/2014 1:05,529,W 42 St & 8 Ave,40.7575699,-73.99098507,229,Great Jones St,40.72743423,-73.99379025,14796,Subscriber,1961,1
659,1/1/2014 0:42,1/1/2014 0:53,433,E 13 St & Avenue A,40.72955361,-73.98057249,350,Clinton St & Grand St,40.71559509,-73.9870295,14860,Subscriber,1962,2
667,1/1/2014 0:44,1/1/2014 0:55,285,Broadway & E 14 St,40.73454567,-73.99074142,301,E 2 St & Avenue B,40.72217444,-73.98368779,16853,Subscriber,1953,1
270,1/1/2014 0:44,1/1/2014 0:48,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,365,Fulton St & Grand Ave,40.68223166,-73.9614583,18486,Subscriber,1964,2
669,1/1/2014 0:44,1/1/2014 0:55,499,Broadway & W 60 St,40.76915505,-73.98191841,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17874,Subscriber,1982,1
1433,1/1/2014 0:45,1/1/2014 1:09,257,Lispenard St & Broadway,40.71939226,-74.00247214,495,W 47 St & 10 Ave,40.76269882,-73.99301222,17647,Subscriber,1962,1
239,1/1/2014 0:46,1/1/2014 0:50,307,Canal St & Rutgers St,40.71427487,-73.98990025,502,Henry St & Grand St,40.714215,-73.981346,15703,Subscriber,1984,1
372,1/1/2014 0:46,1/1/2014 0:52,450,W 49 St & 8 Ave,40.76227205,-73.98788205,285,Broadway & E 14 St,40.73454567,-73.99074142,17688,Subscriber,1983,1
147,1/1/2014 0:47,1/1/2014 0:49,320,Church St & Leonard St,40.71743998,-74.00583475,146,Hudson St & Reade St,40.71625008,-74.0091059,17198,Subscriber,1960,1
697,1/1/2014 0:47,1/1/2014 0:58,479,9 Ave & W 45 St,40.76019252,-73.9912551,499,Broadway & W 60 St,40.76915505,-73.98191841,17607,Subscriber,1962,1
301,1/1/2014 0:47,1/1/2014 0:52,293,Lafayette St & E 8 St,40.73028666,-73.9907647,285,Broadway & E 14 St,40.73454567,-73.99074142,17837,Subscriber,1987,2
384,1/1/2014 0:47,1/1/2014 0:53,386,Centre St & Worth St,40.71494807,-74.00234482,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,15648,Subscriber,1972,1
769,1/1/2014 0:48,1/1/2014 1:00,402,Broadway & E 22 St,40.7403432,-73.98955109,128,MacDougal St & Prince St,40.72710258,-74.00297088,18218,Subscriber,1956,1
678,1/1/2014 0:48,1/1/2014 0:59,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,20249,Subscriber,1966,1
607,1/1/2014 0:48,1/1/2014 0:59,488,W 39 St & 9 Ave,40.75645824,-73.99372222,470,W 20 St & 8 Ave,40.74345335,-74.00004031,15570,Subscriber,1983,2
1086,1/1/2014 0:50,1/1/2014 1:08,524,W 43 St & 6 Ave,40.75527307,-73.98316936,237,E 11 St & 2 Ave,40.73047309,-73.98672378,19774,Subscriber,1986,1
467,1/1/2014 0:51,1/1/2014 0:58,335,Washington Pl & Broadway,40.72903917,-73.99404649,301,E 2 St & Avenue B,40.72217444,-73.98368779,14563,Subscriber,1971,2
474,1/1/2014 0:51,1/1/2014 0:59,335,Washington Pl & Broadway,40.72903917,-73.99404649,301,E 2 St & Avenue B,40.72217444,-73.98368779,15046,Subscriber,1970,1
434,1/1/2014 0:51,1/1/2014 0:58,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,512,W 29 St & 9 Ave,40.7500727,-73.99839279,16114,Subscriber,1976,1
563,1/1/2014 0:51,1/1/2014 1:01,285,Broadway & E 14 St,40.73454567,-73.99074142,2012,E 27 St & 1 Ave,40.739445,-73.976806,16760,Subscriber,1987,1
755,1/1/2014 0:52,1/1/2014 1:05,514,12 Ave & W 40 St,40.76087502,-74.00277668,422,W 59 St & 10 Ave,40.770513,-73.988038,16466,Subscriber,1976,1
665,1/1/2014 0:52,1/1/2014 1:03,382,University Pl & E 14 St,40.73492695,-73.99200509,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17486,Subscriber,1989,1
259,1/1/2014 0:52,1/1/2014 0:57,348,W Broadway & Spring St,40.72490985,-74.00154702,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,15713,Subscriber,1972,2
393,1/1/2014 0:53,1/1/2014 1:00,358,Christopher St & Greenwich St,40.73291553,-74.00711384,496,E 16 St & 5 Ave,40.73726186,-73.99238967,17518,Subscriber,1985,1
508,1/1/2014 0:53,1/1/2014 1:02,312,Allen St & E Houston St,40.722055,-73.989111,2009,Catherine St & Monroe St,40.71117444,-73.99682619,15140,Subscriber,1988,1
297,1/1/2014 0:54,1/1/2014 0:59,504,1 Ave & E 15 St,40.73221853,-73.98165557,317,E 6 St & Avenue B,40.72453734,-73.98185424,15988,Subscriber,1987,1
1794,1/1/2014 0:54,1/1/2014 1:24,511,E 14 St & Avenue B,40.72938685,-73.97772429,479,9 Ave & W 45 St,40.76019252,-73.9912551,18351,Subscriber,1979,1
1337,1/1/2014 0:55,1/1/2014 1:17,347,W Houston St & Hudson St,40.72873888,-74.00748842,72,W 52 St & 11 Ave,40.76727216,-73.99392888,14900,Subscriber,1981,2
1305,1/1/2014 0:55,1/1/2014 1:17,347,W Houston St & Hudson St,40.72873888,-74.00748842,72,W 52 St & 11 Ave,40.76727216,-73.99392888,21228,Subscriber,1983,1
379,1/1/2014 0:55,1/1/2014 1:02,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,18309,Subscriber,1980,2
346,1/1/2014 0:57,1/1/2014 1:02,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,330,Reade St & Broadway,40.71450451,-74.00562789,17496,Subscriber,1974,1
308,1/1/2014 0:57,1/1/2014 1:02,326,E 11 St & 1 Ave,40.72953837,-73.98426726,285,Broadway & E 14 St,40.73454567,-73.99074142,17820,Subscriber,1970,1
454,1/1/2014 0:57,1/1/2014 1:05,531,Forsyth St & Broome St,40.71893904,-73.99266288,511,E 14 St & Avenue B,40.72938685,-73.97772429,21068,Subscriber,1985,1
412,1/1/2014 0:57,1/1/2014 1:04,352,W 56 St & 6 Ave,40.76340613,-73.97722479,449,W 52 St & 9 Ave,40.76461837,-73.98789473,16259,Subscriber,1982,1
1756,1/1/2014 0:58,1/1/2014 1:27,225,W 14 St & The High Line,40.74195138,-74.00803013,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,21186,Customer,\N,0
25792,1/1/2014 0:58,1/1/2014 8:07,225,W 14 St & The High Line,40.74195138,-74.00803013,229,Great Jones St,40.72743423,-73.99379025,16287,Customer,\N,0
285,1/1/2014 0:58,1/1/2014 1:03,237,E 11 St & 2 Ave,40.73047309,-73.98672378,403,E 2 St & 2 Ave,40.72502876,-73.99069656,18947,Subscriber,1984,1
1054,1/1/2014 0:58,1/1/2014 1:16,402,Broadway & E 22 St,40.7403432,-73.98955109,385,E 55 St & 2 Ave,40.75797322,-73.96603308,17942,Subscriber,1957,1
394,1/1/2014 0:58,1/1/2014 1:05,267,Broadway & W 36 St,40.75097711,-73.98765428,490,8 Ave & W 33 St,40.751551,-73.993934,15244,Customer,\N,0
367,1/1/2014 0:59,1/1/2014 1:05,267,Broadway & W 36 St,40.75097711,-73.98765428,490,8 Ave & W 33 St,40.751551,-73.993934,19466,Customer,\N,0
232,1/1/2014 0:59,1/1/2014 1:03,427,State St,40.70251526,-74.01427023,351,Front St & Maiden Ln,40.70530954,-74.00612572,17890,Subscriber,1978,1
728,1/1/2014 0:59,1/1/2014 1:11,459,W 20 St & 11 Ave,40.746745,-74.007756,348,W Broadway & Spring St,40.72490985,-74.00154702,19307,Subscriber,1987,1
784,1/1/2014 0:59,1/1/2014 1:12,291,Madison St & Montgomery St,40.713126,-73.984844,375,Mercer St & Bleecker St,40.72679454,-73.99695094,16346,Subscriber,1984,1
444,1/1/2014 1:00,1/1/2014 1:07,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,449,W 52 St & 9 Ave,40.76461837,-73.98789473,20331,Subscriber,1977,1
1307,1/1/2014 1:00,1/1/2014 1:22,82,St James Pl & Pearl St,40.71117416,-74.00016545,444,Broadway & W 24 St,40.7423543,-73.98915076,18124,Subscriber,1990,1
268,1/1/2014 1:00,1/1/2014 1:04,238,Bank St & Washington St,40.7361967,-74.00859207,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20797,Subscriber,1971,1
626,1/1/2014 1:00,1/1/2014 1:11,511,E 14 St & Avenue B,40.72938685,-73.97772429,403,E 2 St & 2 Ave,40.72502876,-73.99069656,17553,Subscriber,1983,1
623,1/1/2014 1:01,1/1/2014 1:11,511,E 14 St & Avenue B,40.72938685,-73.97772429,403,E 2 St & 2 Ave,40.72502876,-73.99069656,14970,Subscriber,1990,1
1894,1/1/2014 1:01,1/1/2014 1:32,458,11 Ave & W 27 St,40.751396,-74.005226,385,E 55 St & 2 Ave,40.75797322,-73.96603308,18590,Subscriber,1958,1
765,1/1/2014 1:02,1/1/2014 1:14,128,MacDougal St & Prince St,40.72710258,-74.00297088,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18905,Subscriber,1900,1
730,1/1/2014 1:02,1/1/2014 1:14,128,MacDougal St & Prince St,40.72710258,-74.00297088,325,E 19 St & 3 Ave,40.73624527,-73.98473765,20255,Subscriber,1960,2
466,1/1/2014 1:02,1/1/2014 1:10,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,313,Washington Ave & Park Ave,40.69610226,-73.96751037,18091,Subscriber,1982,1
1357,1/1/2014 1:03,1/1/2014 1:25,225,W 14 St & The High Line,40.74195138,-74.00803013,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,15269,Customer,\N,0
996,1/1/2014 1:03,1/1/2014 1:20,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,14692,Subscriber,1982,1
332,1/1/2014 1:04,1/1/2014 1:10,504,1 Ave & E 15 St,40.73221853,-73.98165557,496,E 16 St & 5 Ave,40.73726186,-73.99238967,21116,Subscriber,1969,1
438,1/1/2014 1:04,1/1/2014 1:12,2010,Grand St & Greene St,40.72165481,-74.00234737,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,20087,Subscriber,1979,1
400,1/1/2014 1:05,1/1/2014 1:11,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,20364,Subscriber,1986,1
403,1/1/2014 1:05,1/1/2014 1:11,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,17785,Subscriber,1986,1
1421,1/1/2014 1:06,1/1/2014 1:29,407,Henry St & Poplar St,40.700469,-73.991454,2012,E 27 St & 1 Ave,40.739445,-73.976806,18956,Subscriber,1986,1
1196,1/1/2014 1:06,1/1/2014 1:26,375,Mercer St & Bleecker St,40.72679454,-73.99695094,167,E 39 St & 3 Ave,40.7489006,-73.97604882,20916,Subscriber,1990,1
846,1/1/2014 1:06,1/1/2014 1:20,532,S 5 Pl & S 4 St,40.710451,-73.960876,531,Forsyth St & Broome St,40.71893904,-73.99266288,15430,Subscriber,1981,1
1170,1/1/2014 1:06,1/1/2014 1:25,455,1 Ave & E 44 St,40.75001986,-73.96905301,511,E 14 St & Avenue B,40.72938685,-73.97772429,17770,Subscriber,1960,2
1154,1/1/2014 1:06,1/1/2014 1:25,375,Mercer St & Bleecker St,40.72679454,-73.99695094,167,E 39 St & 3 Ave,40.7489006,-73.97604882,15359,Subscriber,1991,2
550,1/1/2014 1:06,1/1/2014 1:15,322,Clinton St & Tillary St,40.696192,-73.991218,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,20634,Customer,\N,0
876,1/1/2014 1:06,1/1/2014 1:21,488,W 39 St & 9 Ave,40.75645824,-73.99372222,346,Bank St & Hudson St,40.73652889,-74.00618026,19971,Subscriber,1957,2
269,1/1/2014 1:07,1/1/2014 1:11,494,W 26 St & 8 Ave,40.74734825,-73.99723551,470,W 20 St & 8 Ave,40.74345335,-74.00004031,16191,Customer,\N,0
269,1/1/2014 1:07,1/1/2014 1:11,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,470,W 20 St & 8 Ave,40.74345335,-74.00004031,17774,Customer,\N,0
768,1/1/2014 1:07,1/1/2014 1:20,432,E 7 St & Avenue A,40.72621788,-73.98379855,348,W Broadway & Spring St,40.72490985,-74.00154702,19412,Subscriber,1989,2
553,1/1/2014 1:07,1/1/2014 1:16,352,W 56 St & 6 Ave,40.76340613,-73.97722479,290,2 Ave & E 58 St,40.76020258,-73.96478473,15563,Subscriber,1968,1
1438,1/1/2014 1:08,1/1/2014 1:32,238,Bank St & Washington St,40.7361967,-74.00859207,393,E 5 St & Avenue C,40.72299208,-73.97995466,17072,Customer,\N,0
323,1/1/2014 1:08,1/1/2014 1:13,446,W 24 St & 7 Ave,40.74487634,-73.99529885,462,W 22 St & 10 Ave,40.74691959,-74.00451887,15271,Subscriber,1971,1
335,1/1/2014 1:08,1/1/2014 1:14,382,University Pl & E 14 St,40.73492695,-73.99200509,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18063,Subscriber,1982,1
366,1/1/2014 1:08,1/1/2014 1:14,348,W Broadway & Spring St,40.72490985,-74.00154702,146,Hudson St & Reade St,40.71625008,-74.0091059,21279,Subscriber,1981,1
1269,1/1/2014 1:09,1/1/2014 1:30,533,Broadway & W 39 St,40.75299641,-73.98721619,504,1 Ave & E 15 St,40.73221853,-73.98165557,20821,Subscriber,1981,1
574,1/1/2014 1:09,1/1/2014 1:18,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,251,Mott St & Prince St,40.72317958,-73.99480012,20746,Subscriber,1953,1
515,1/1/2014 1:10,1/1/2014 1:18,383,Greenwich Ave & Charles St,40.735238,-74.000271,489,10 Ave & W 28 St,40.75066386,-74.00176802,19380,Subscriber,1988,1
359,1/1/2014 1:10,1/1/2014 1:16,322,Clinton St & Tillary St,40.696192,-73.991218,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,20265,Customer,\N,0
