TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
292,2/1/2014 0:04,2/1/2014 0:08,504,1 Ave & E 15 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,16115,Subscriber,1989,2
259,2/1/2014 0:05,2/1/2014 0:09,316,Fulton St & William St,40.70955958,-74.00653609,415,Pearl St & Hanover Square,40.7047177,-74.00926027,20152,Subscriber,1980,2
231,2/1/2014 0:05,2/1/2014 0:09,490,8 Ave & W 33 St,40.751551,-73.993934,512,W 29 St & 9 Ave,40.7500727,-73.99839279,17141,Subscriber,1990,1
458,2/1/2014 0:05,2/1/2014 0:13,518,E 39 St & 2 Ave,40.74780373,-73.9734419,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20774,Subscriber,1957,1
297,2/1/2014 0:05,2/1/2014 0:10,450,W 49 St & 8 Ave,40.76227205,-73.98788205,479,9 Ave & W 45 St,40.76019252,-73.9912551,21025,Subscriber,1951,2
497,2/1/2014 0:06,2/1/2014 0:14,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,174,E 25 St & 1 Ave,40.7381765,-73.97738662,14827,Subscriber,1992,1
378,2/1/2014 0:06,2/1/2014 0:12,474,5 Ave & E 29 St,40.7451677,-73.98683077,442,W 27 St & 7 Ave,40.746647,-73.993915,20157,Subscriber,1971,2
695,2/1/2014 0:06,2/1/2014 0:18,490,8 Ave & W 33 St,40.751551,-73.993934,468,Broadway & W 55 St,40.7652654,-73.98192338,21122,Subscriber,1979,1
189,2/1/2014 0:07,2/1/2014 0:10,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,507,E 25 St & 2 Ave,40.73912601,-73.97973776,14945,Subscriber,1990,2
286,2/1/2014 0:07,2/1/2014 0:11,347,W Houston St & Hudson St,40.72873888,-74.00748842,346,Bank St & Hudson St,40.73652889,-74.00618026,16842,Subscriber,1982,1
892,2/1/2014 0:07,2/1/2014 0:22,499,Broadway & W 60 St,40.76915505,-73.98191841,490,8 Ave & W 33 St,40.751551,-73.993934,20799,Subscriber,1968,1
636,2/1/2014 0:08,2/1/2014 0:19,285,Broadway & E 14 St,40.73454567,-73.99074142,393,E 5 St & Avenue C,40.72299208,-73.97995466,19764,Subscriber,1984,1
372,2/1/2014 0:08,2/1/2014 0:14,403,E 2 St & 2 Ave,40.72502876,-73.99069656,349,Rivington St & Ridge St,40.71850211,-73.98329859,16507,Subscriber,1944,1
664,2/1/2014 0:08,2/1/2014 0:19,237,E 11 St & 2 Ave,40.73047309,-73.98672378,349,Rivington St & Ridge St,40.71850211,-73.98329859,17540,Customer,\N,0
213,2/1/2014 0:08,2/1/2014 0:12,146,Hudson St & Reade St,40.71625008,-74.0091059,329,Greenwich St & N Moore St,40.72043411,-74.01020609,18790,Subscriber,1956,1
878,2/1/2014 0:09,2/1/2014 0:23,497,E 17 St & Broadway,40.73704984,-73.99009296,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19897,Subscriber,1987,1
1467,2/1/2014 0:09,2/1/2014 0:34,470,W 20 St & 8 Ave,40.74345335,-74.00004031,302,Avenue D & E 3 St,40.72082834,-73.97793172,19639,Subscriber,1985,2
497,2/1/2014 0:10,2/1/2014 0:18,355,Bayard St & Baxter St,40.71602118,-73.99974372,355,Bayard St & Baxter St,40.71602118,-73.99974372,17075,Subscriber,1984,1
709,2/1/2014 0:10,2/1/2014 0:22,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,515,W 43 St & 10 Ave,40.76009437,-73.99461843,14822,Subscriber,1984,1
294,2/1/2014 0:10,2/1/2014 0:15,494,W 26 St & 8 Ave,40.74734825,-73.99723551,489,10 Ave & W 28 St,40.75066386,-74.00176802,16583,Subscriber,1981,1
319,2/1/2014 0:10,2/1/2014 0:16,496,E 16 St & 5 Ave,40.73726186,-73.99238967,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17879,Subscriber,1984,1
385,2/1/2014 0:11,2/1/2014 0:17,237,E 11 St & 2 Ave,40.73047309,-73.98672378,503,E 20 St & Park Ave,40.73827428,-73.98751968,14551,Subscriber,1989,1
157,2/1/2014 0:11,2/1/2014 0:14,143,Clinton St & Joralemon St,40.69239502,-73.99337909,322,Clinton St & Tillary St,40.696192,-73.991218,19961,Subscriber,1985,1
821,2/1/2014 0:11,2/1/2014 0:25,345,W 13 St & 6 Ave,40.73649403,-73.99704374,488,W 39 St & 9 Ave,40.75645824,-73.99372222,16551,Subscriber,1980,1
502,2/1/2014 0:12,2/1/2014 0:20,368,Carmine St & 6 Ave,40.73038599,-74.00214988,386,Centre St & Worth St,40.71494807,-74.00234482,20298,Subscriber,1984,1
1064,2/1/2014 0:12,2/1/2014 0:30,444,Broadway & W 24 St,40.7423543,-73.98915076,238,Bank St & Washington St,40.7361967,-74.00859207,14690,Subscriber,1996,1
731,2/1/2014 0:12,2/1/2014 0:24,237,E 11 St & 2 Ave,40.73047309,-73.98672378,312,Allen St & E Houston St,40.722055,-73.989111,17057,Subscriber,1981,1
469,2/1/2014 0:12,2/1/2014 0:20,497,E 17 St & Broadway,40.73704984,-73.99009296,352,W 56 St & 6 Ave,40.76340613,-73.97722479,20132,Subscriber,1975,1
288,2/1/2014 0:12,2/1/2014 0:17,493,W 45 St & 6 Ave,40.7568001,-73.98291153,468,Broadway & W 55 St,40.7652654,-73.98192338,19734,Subscriber,1975,1
272,2/1/2014 0:14,2/1/2014 0:18,435,W 21 St & 6 Ave,40.74173969,-73.99415556,509,9 Ave & W 22 St,40.7454973,-74.00197139,16369,Subscriber,1988,1
283,2/1/2014 0:14,2/1/2014 0:19,229,Great Jones St,40.72743423,-73.99379025,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,19153,Subscriber,1974,1
258,2/1/2014 0:14,2/1/2014 0:19,435,W 21 St & 6 Ave,40.74173969,-73.99415556,352,W 56 St & 6 Ave,40.76340613,-73.97722479,16152,Subscriber,1989,2
584,2/1/2014 0:14,2/1/2014 0:24,237,E 11 St & 2 Ave,40.73047309,-73.98672378,312,Allen St & E Houston St,40.722055,-73.989111,21216,Subscriber,1983,1
242,2/1/2014 0:15,2/1/2014 0:19,526,E 33 St & 5 Ave,40.74765947,-73.98490707,466,W 25 St & 6 Ave,40.74395411,-73.99144871,14688,Subscriber,1974,1
983,2/1/2014 0:15,2/1/2014 0:31,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,391,Clark St & Henry St,40.69760127,-73.99344559,20075,Subscriber,1989,1
317,2/1/2014 0:15,2/1/2014 0:20,477,W 41 St & 8 Ave,40.75640548,-73.9900262,478,11 Ave & W 41 St,40.76030096,-73.99884222,14768,Subscriber,1974,1
114,2/1/2014 0:15,2/1/2014 0:17,349,Rivington St & Ridge St,40.71850211,-73.98329859,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,16507,Subscriber,1972,1
836,2/1/2014 0:16,2/1/2014 0:30,488,W 39 St & 9 Ave,40.75645824,-73.99372222,297,E 15 St & 3 Ave,40.734232,-73.986923,16731,Customer,\N,0
463,2/1/2014 0:16,2/1/2014 0:24,2012,E 27 St & 1 Ave,40.739445,-73.976806,504,1 Ave & E 15 St,40.73221853,-73.98165557,18911,Subscriber,1984,1
975,2/1/2014 0:16,2/1/2014 0:32,476,E 31 St & 3 Ave,40.74394314,-73.97966069,423,W 54 St & 9 Ave,40.76584941,-73.98690506,21188,Subscriber,1972,1
362,2/1/2014 0:16,2/1/2014 0:22,3002,South End Ave & Liberty St,40.711512,-74.015756,426,West St & Chambers St,40.71754834,-74.01322069,16291,Subscriber,1983,1
310,2/1/2014 0:16,2/1/2014 0:21,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,426,West St & Chambers St,40.71754834,-74.01322069,16487,Subscriber,1983,2
146,2/1/2014 0:16,2/1/2014 0:19,443,Bedford Ave & S 9th St,40.70853074,-73.96408963,282,Kent Ave & S 11 St,40.70827295,-73.96834101,16108,Subscriber,1962,2
378,2/1/2014 0:16,2/1/2014 0:23,146,Hudson St & Reade St,40.71625008,-74.0091059,2004,6 Ave & Broome St,40.724399,-74.004704,16333,Subscriber,1959,2
270,2/1/2014 0:17,2/1/2014 0:21,237,E 11 St & 2 Ave,40.73047309,-73.98672378,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18885,Subscriber,1983,1
1415,2/1/2014 0:17,2/1/2014 0:40,351,Front St & Maiden Ln,40.70530954,-74.00612572,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17812,Subscriber,1985,1
242,2/1/2014 0:17,2/1/2014 0:21,405,Washington St & Gansevoort St,40.739323,-74.008119,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,18586,Subscriber,1981,1
100,2/1/2014 0:18,2/1/2014 0:20,280,E 10 St & 5 Ave,40.73331967,-73.99510132,280,E 10 St & 5 Ave,40.73331967,-73.99510132,15074,Subscriber,1983,1
641,2/1/2014 0:18,2/1/2014 0:29,490,8 Ave & W 33 St,40.751551,-73.993934,2003,1 Ave & E 18 St,40.73416059,-73.98024289,14785,Subscriber,1988,1
269,2/1/2014 0:19,2/1/2014 0:23,473,Rivington St & Chrystie St,40.72110063,-73.9919254,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21165,Subscriber,1973,1
625,2/1/2014 0:19,2/1/2014 0:30,497,E 17 St & Broadway,40.73704984,-73.99009296,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17283,Subscriber,1977,1
66,2/1/2014 0:19,2/1/2014 0:20,345,W 13 St & 6 Ave,40.73649403,-73.99704374,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19426,Subscriber,1969,2
115,2/1/2014 0:20,2/1/2014 0:22,319,Park Pl & Church St,40.71336124,-74.00937622,319,Park Pl & Church St,40.71336124,-74.00937622,20526,Subscriber,1976,1
708,2/1/2014 0:20,2/1/2014 0:32,312,Allen St & E Houston St,40.722055,-73.989111,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19662,Subscriber,1989,1
719,2/1/2014 0:20,2/1/2014 0:32,404,9 Ave & W 14 St,40.7405826,-74.00550867,326,E 11 St & 1 Ave,40.72953837,-73.98426726,17329,Subscriber,1986,1
475,2/1/2014 0:20,2/1/2014 0:28,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,16442,Subscriber,1977,1
325,2/1/2014 0:20,2/1/2014 0:26,483,E 12 St & 3 Ave,40.73223272,-73.98889957,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,21327,Subscriber,1984,1
265,2/1/2014 0:21,2/1/2014 0:25,527,E 33 St & 1 Ave,40.74315566,-73.97434726,518,E 39 St & 2 Ave,40.74780373,-73.9734419,18782,Subscriber,1981,1
186,2/1/2014 0:21,2/1/2014 0:24,476,E 31 St & 3 Ave,40.74394314,-73.97966069,527,E 33 St & 1 Ave,40.74315566,-73.97434726,18172,Subscriber,1979,1
477,2/1/2014 0:21,2/1/2014 0:29,446,W 24 St & 7 Ave,40.74487634,-73.99529885,546,E 30 St & Park Ave S,40.74444921,-73.98303529,16133,Subscriber,1953,1
738,2/1/2014 0:22,2/1/2014 0:34,453,W 22 St & 8 Ave,40.74475148,-73.99915362,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,19278,Subscriber,1993,1
166,2/1/2014 0:22,2/1/2014 0:24,476,E 31 St & 3 Ave,40.74394314,-73.97966069,527,E 33 St & 1 Ave,40.74315566,-73.97434726,15612,Subscriber,1980,2
255,2/1/2014 0:22,2/1/2014 0:26,319,Park Pl & Church St,40.71336124,-74.00937622,79,Franklin St & W Broadway,40.71911552,-74.00666661,16891,Subscriber,1976,1
296,2/1/2014 0:23,2/1/2014 0:27,116,W 17 St & 8 Ave,40.74177603,-74.00149746,345,W 13 St & 6 Ave,40.73649403,-73.99704374,20653,Subscriber,1971,1
653,2/1/2014 0:23,2/1/2014 0:34,480,W 53 St & 10 Ave,40.76669671,-73.99061728,488,W 39 St & 9 Ave,40.75645824,-73.99372222,16299,Subscriber,1983,1
635,2/1/2014 0:24,2/1/2014 0:34,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,18826,Subscriber,1980,1
407,2/1/2014 0:24,2/1/2014 0:31,432,E 7 St & Avenue A,40.72621788,-73.98379855,531,Forsyth St & Broome St,40.71893904,-73.99266288,16052,Subscriber,1985,1
853,2/1/2014 0:25,2/1/2014 0:39,410,Suffolk St & Stanton St,40.72066442,-73.98517977,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,14904,Subscriber,1991,1
229,2/1/2014 0:25,2/1/2014 0:29,312,Allen St & E Houston St,40.722055,-73.989111,361,Allen St & Hester St,40.71605866,-73.99190759,17838,Subscriber,1983,1
353,2/1/2014 0:26,2/1/2014 0:32,503,E 20 St & Park Ave,40.73827428,-73.98751968,528,2 Ave & E 31 St,40.74290902,-73.97706058,19791,Subscriber,1980,1
664,2/1/2014 0:26,2/1/2014 0:37,405,Washington St & Gansevoort St,40.739323,-74.008119,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19028,Subscriber,1989,1
1690,2/1/2014 0:26,2/1/2014 0:54,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,407,Henry St & Poplar St,40.700469,-73.991454,21372,Subscriber,1971,1
619,2/1/2014 0:26,2/1/2014 0:37,326,E 11 St & 1 Ave,40.72953837,-73.98426726,295,Pike St & E Broadway,40.71406667,-73.99293911,20774,Subscriber,1976,1
181,2/1/2014 0:26,2/1/2014 0:29,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,15279,Subscriber,1985,1
824,2/1/2014 0:26,2/1/2014 0:40,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,376,John St & William St,40.70862144,-74.00722156,14581,Subscriber,1990,2
572,2/1/2014 0:27,2/1/2014 0:36,497,E 17 St & Broadway,40.73704984,-73.99009296,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17054,Subscriber,1992,1
429,2/1/2014 0:27,2/1/2014 0:34,325,E 19 St & 3 Ave,40.73624527,-73.98473765,394,E 9 St & Avenue C,40.72521311,-73.97768752,17651,Subscriber,1972,2
408,2/1/2014 0:28,2/1/2014 0:34,482,W 15 St & 7 Ave,40.73935542,-73.99931783,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14771,Subscriber,1969,1
334,2/1/2014 0:28,2/1/2014 0:34,432,E 7 St & Avenue A,40.72621788,-73.98379855,293,Lafayette St & E 8 St,40.73028666,-73.9907647,21458,Subscriber,1984,2
81,2/1/2014 0:29,2/1/2014 0:30,441,E 52 St & 2 Ave,40.756014,-73.967416,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16389,Subscriber,1972,1
583,2/1/2014 0:29,2/1/2014 0:39,293,Lafayette St & E 8 St,40.73028666,-73.9907647,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20501,Subscriber,1989,1
138,2/1/2014 0:30,2/1/2014 0:32,394,E 9 St & Avenue C,40.72521311,-73.97768752,411,E 6 St & Avenue D,40.72228087,-73.97668709,20878,Subscriber,1970,1
1004,2/1/2014 0:30,2/1/2014 0:47,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,21332,Subscriber,1963,1
310,2/1/2014 0:30,2/1/2014 0:35,279,Sands St & Gold St,40.69986937,-73.98271933,313,Washington Ave & Park Ave,40.69610226,-73.96751037,19052,Subscriber,1983,1
305,2/1/2014 0:30,2/1/2014 0:35,401,Allen St & Rivington St,40.72019576,-73.98997825,433,E 13 St & Avenue A,40.72955361,-73.98057249,18288,Subscriber,1974,1
201,2/1/2014 0:30,2/1/2014 0:34,417,Barclay St & Church St,40.71291224,-74.01020234,306,Cliff St & Fulton St,40.70823502,-74.00530063,18259,Subscriber,1986,1
549,2/1/2014 0:31,2/1/2014 0:40,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17131,Subscriber,1982,1
437,2/1/2014 0:32,2/1/2014 0:39,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17283,Subscriber,1990,2
1164,2/1/2014 0:32,2/1/2014 0:51,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17555,Subscriber,1963,2
292,2/1/2014 0:32,2/1/2014 0:37,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,428,E 3 St & 1 Ave,40.72467721,-73.98783413,20593,Subscriber,1989,1
457,2/1/2014 0:32,2/1/2014 0:40,254,W 11 St & 6 Ave,40.73532427,-73.99800419,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17733,Subscriber,1977,1
1136,2/1/2014 0:32,2/1/2014 0:51,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,167,E 39 St & 3 Ave,40.7489006,-73.97604882,21208,Subscriber,1988,1
456,2/1/2014 0:32,2/1/2014 0:40,342,Columbia St & Rivington St,40.71739973,-73.98016555,433,E 13 St & Avenue A,40.72955361,-73.98057249,20354,Subscriber,1975,1
2181,2/1/2014 0:33,2/1/2014 1:09,505,6 Ave & W 33 St,40.74901271,-73.98848395,407,Henry St & Poplar St,40.700469,-73.991454,19903,Subscriber,1965,1
1180,2/1/2014 0:33,2/1/2014 0:52,523,W 38 St & 8 Ave,40.75466591,-73.99138152,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19128,Subscriber,1967,1
300,2/1/2014 0:33,2/1/2014 0:38,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21311,Subscriber,1983,1
545,2/1/2014 0:33,2/1/2014 0:42,368,Carmine St & 6 Ave,40.73038599,-74.00214988,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20249,Subscriber,1974,1
414,2/1/2014 0:35,2/1/2014 0:42,405,Washington St & Gansevoort St,40.739323,-74.008119,347,W Houston St & Hudson St,40.72873888,-74.00748842,20724,Subscriber,1989,1
864,2/1/2014 0:35,2/1/2014 0:49,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19758,Subscriber,1984,1
397,2/1/2014 0:35,2/1/2014 0:42,257,Lispenard St & Broadway,40.71939226,-74.00247214,387,Centre St & Chambers St,40.71273266,-74.0046073,18804,Subscriber,1985,1
512,2/1/2014 0:36,2/1/2014 0:45,463,9 Ave & W 16 St,40.74206539,-74.00443172,521,8 Ave & W 31 St,40.75044999,-73.99481051,17534,Subscriber,1973,1
500,2/1/2014 0:37,2/1/2014 0:45,521,8 Ave & W 31 St,40.75044999,-73.99481051,447,8 Ave & W 52 St,40.76370739,-73.9851615,17924,Subscriber,1972,1
932,2/1/2014 0:37,2/1/2014 0:53,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,536,1 Ave & E 30 St,40.74144387,-73.97536082,19467,Subscriber,1990,2
622,2/1/2014 0:38,2/1/2014 0:48,528,2 Ave & E 31 St,40.74290902,-73.97706058,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,19366,Subscriber,1992,1
283,2/1/2014 0:38,2/1/2014 0:43,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,20051,Subscriber,1978,2
451,2/1/2014 0:38,2/1/2014 0:46,446,W 24 St & 7 Ave,40.74487634,-73.99529885,388,W 26 St & 10 Ave,40.74971775,-74.00295035,16232,Subscriber,1987,1
486,2/1/2014 0:39,2/1/2014 0:47,293,Lafayette St & E 8 St,40.73028666,-73.9907647,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19003,Subscriber,1990,1
272,2/1/2014 0:39,2/1/2014 0:44,466,W 25 St & 6 Ave,40.74395411,-73.99144871,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,19234,Subscriber,1989,1
555,2/1/2014 0:40,2/1/2014 0:49,485,W 37 St & 5 Ave,40.75038009,-73.98338988,482,W 15 St & 7 Ave,40.73935542,-73.99931783,16365,Subscriber,1985,2
1313,2/1/2014 0:40,2/1/2014 1:02,483,E 12 St & 3 Ave,40.73223272,-73.98889957,488,W 39 St & 9 Ave,40.75645824,-73.99372222,15010,Subscriber,1987,1
309,2/1/2014 0:41,2/1/2014 0:46,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,405,Washington St & Gansevoort St,40.739323,-74.008119,18586,Subscriber,1981,1
884,2/1/2014 0:41,2/1/2014 0:56,500,Broadway & W 51 St,40.76228826,-73.98336183,402,Broadway & E 22 St,40.7403432,-73.98955109,21390,Subscriber,1966,2
2833,2/1/2014 0:41,2/1/2014 1:28,152,Warren St & Church St,40.71473993,-74.00910627,433,E 13 St & Avenue A,40.72955361,-73.98057249,17646,Subscriber,1991,2
759,2/1/2014 0:41,2/1/2014 0:54,334,W 20 St & 7 Ave,40.74238787,-73.99726235,439,E 4 St & 2 Ave,40.7262807,-73.98978041,21055,Subscriber,1960,1
1310,2/1/2014 0:42,2/1/2014 1:04,488,W 39 St & 9 Ave,40.75645824,-73.99372222,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16551,Subscriber,1961,1
1119,2/1/2014 0:42,2/1/2014 1:01,389,Broadway & Berry St,40.71044554,-73.96525063,322,Clinton St & Tillary St,40.696192,-73.991218,19120,Subscriber,1991,2
535,2/1/2014 0:42,2/1/2014 0:51,434,9 Ave & W 18 St,40.74317449,-74.00366443,497,E 17 St & Broadway,40.73704984,-73.99009296,19798,Subscriber,1983,2
914,2/1/2014 0:43,2/1/2014 0:58,285,Broadway & E 14 St,40.73454567,-73.99074142,276,Duane St & Greenwich St,40.71748752,-74.0104554,20937,Subscriber,1967,1
610,2/1/2014 0:43,2/1/2014 0:53,251,Mott St & Prince St,40.72317958,-73.99480012,376,John St & William St,40.70862144,-74.00722156,16483,Subscriber,1984,1
514,2/1/2014 0:43,2/1/2014 0:52,325,E 19 St & 3 Ave,40.73624527,-73.98473765,394,E 9 St & Avenue C,40.72521311,-73.97768752,15706,Subscriber,1983,2
906,2/1/2014 0:43,2/1/2014 0:58,285,Broadway & E 14 St,40.73454567,-73.99074142,276,Duane St & Greenwich St,40.71748752,-74.0104554,20223,Subscriber,1987,2
258,2/1/2014 0:43,2/1/2014 0:47,519,Pershing Square N,40.75188406,-73.97770164,546,E 30 St & Park Ave S,40.74444921,-73.98303529,21013,Subscriber,1986,1
169,2/1/2014 0:44,2/1/2014 0:46,497,E 17 St & Broadway,40.73704984,-73.99009296,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,14692,Subscriber,1994,1
1413,2/1/2014 0:44,2/1/2014 1:07,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,406,Hicks St & Montague St,40.69512845,-73.99595065,17062,Subscriber,1983,1
472,2/1/2014 0:44,2/1/2014 0:52,147,Greenwich St & Warren St,40.71542197,-74.01121978,2003,1 Ave & E 18 St,40.73416059,-73.98024289,17129,Subscriber,1989,1
209,2/1/2014 0:44,2/1/2014 0:48,494,W 26 St & 8 Ave,40.74734825,-73.99723551,489,10 Ave & W 28 St,40.75066386,-74.00176802,18270,Subscriber,1984,1
224,2/1/2014 0:44,2/1/2014 0:48,504,1 Ave & E 15 St,40.73221853,-73.98165557,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16514,Subscriber,1983,1
605,2/1/2014 0:46,2/1/2014 0:56,523,W 38 St & 8 Ave,40.75466591,-73.99138152,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17055,Subscriber,1975,2
1114,2/1/2014 0:46,2/1/2014 1:05,449,W 52 St & 9 Ave,40.76461837,-73.98789473,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,20351,Subscriber,1985,1
379,2/1/2014 0:47,2/1/2014 0:53,402,Broadway & E 22 St,40.7403432,-73.98955109,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,21287,Subscriber,1988,2
