TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
661,9/1/2014 0:09,9/1/2014 0:20,334,W 20 St & 7 Ave,40.74238787,-73.99726235,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15298,Subscriber,1986,1
591,9/1/2014 0:09,9/1/2014 0:19,528,2 Ave & E 31 St,40.74290902,-73.97706058,512,W 29 St & 9 Ave,40.7500727,-73.99839279,19081,Subscriber,1979,1
600,9/1/2014 0:09,9/1/2014 0:19,472,E 32 St & Park Ave,40.7457121,-73.98194829,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21682,Subscriber,1990,2
639,9/1/2014 0:09,9/1/2014 0:20,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,229,Great Jones St,40.72743423,-73.99379025,17391,Subscriber,1991,1
263,9/1/2014 0:09,9/1/2014 0:14,368,Carmine St & 6 Ave,40.73038599,-74.00214988,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20867,Subscriber,1965,1
649,9/1/2014 0:09,9/1/2014 0:20,426,West St & Chambers St,40.71754834,-74.01322069,363,West Thames St,40.70834698,-74.01713445,19580,Subscriber,1962,1
1337,9/1/2014 0:10,9/1/2014 0:32,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18361,Customer,,0
1302,9/1/2014 0:10,9/1/2014 0:32,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,375,Mercer St & Bleecker St,40.72679454,-73.99695094,18638,Customer,,0
209,9/1/2014 0:10,9/1/2014 0:14,345,W 13 St & 6 Ave,40.73649403,-73.99704374,382,University Pl & E 14 St,40.73492695,-73.99200509,17483,Subscriber,1990,1
401,9/1/2014 0:11,9/1/2014 0:17,462,W 22 St & 10 Ave,40.74691959,-74.00451887,404,9 Ave & W 14 St,40.7405826,-74.00550867,16594,Subscriber,1983,1
1008,9/1/2014 0:11,9/1/2014 0:28,404,9 Ave & W 14 St,40.7405826,-74.00550867,229,Great Jones St,40.72743423,-73.99379025,15536,Customer,,0
1004,9/1/2014 0:11,9/1/2014 0:28,404,9 Ave & W 14 St,40.7405826,-74.00550867,229,Great Jones St,40.72743423,-73.99379025,19715,Customer,,0
993,9/1/2014 0:11,9/1/2014 0:28,404,9 Ave & W 14 St,40.7405826,-74.00550867,229,Great Jones St,40.72743423,-73.99379025,18274,Customer,,0
279,9/1/2014 0:11,9/1/2014 0:16,465,Broadway & W 41 St,40.75513557,-73.98658032,478,11 Ave & W 41 St,40.76030096,-73.99884222,14855,Subscriber,1983,1
684,9/1/2014 0:12,9/1/2014 0:23,507,E 25 St & 2 Ave,40.73912601,-73.97973776,150,E 2 St & Avenue C,40.7208736,-73.98085795,20098,Subscriber,1987,1
1046,9/1/2014 0:12,9/1/2014 0:30,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,458,11 Ave & W 27 St,40.751396,-74.005226,17836,Subscriber,1978,1
1507,9/1/2014 0:13,9/1/2014 0:38,309,Murray St & West St,40.7149787,-74.013012,444,Broadway & W 24 St,40.7423543,-73.98915076,17381,Customer,,0
535,9/1/2014 0:13,9/1/2014 0:22,358,Christopher St & Greenwich St,40.73291553,-74.00711384,251,Mott St & Prince St,40.72317958,-73.99480012,18348,Subscriber,1979,1
942,9/1/2014 0:13,9/1/2014 0:29,268,Howard St & Centre St,40.71910537,-73.99973337,377,6 Ave & Canal St,40.72243797,-74.00566443,15858,Subscriber,1973,1
923,9/1/2014 0:13,9/1/2014 0:28,432,E 7 St & Avenue A,40.72621788,-73.98379855,434,9 Ave & W 18 St,40.74317449,-74.00366443,14803,Subscriber,1977,1
