TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
2278,7/1/2014 0:03,7/1/2014 0:41,469,Broadway & W 53 St,40.76344058,-73.98268129,445,E 10 St & Avenue A,40.72740794,-73.98142006,17088,Subscriber,1993,2
596,7/1/2014 0:03,7/1/2014 0:13,499,Broadway & W 60 St,40.76915505,-73.98191841,362,Broadway & W 37 St,40.75172632,-73.98753523,15077,Subscriber,1985,1
205,7/1/2014 0:04,7/1/2014 0:07,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,317,E 6 St & Avenue B,40.72453734,-73.98185424,18461,Subscriber,1987,1
290,7/1/2014 0:04,7/1/2014 0:08,329,Greenwich St & N Moore St,40.72043411,-74.01020609,152,Warren St & Church St,40.71473993,-74.00910627,15264,Subscriber,1956,1
778,7/1/2014 0:04,7/1/2014 0:17,511,E 14 St & Avenue B,40.72938685,-73.97772429,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,17335,Subscriber,1994,1
755,7/1/2014 0:04,7/1/2014 0:17,127,Barrow St & Hudson St,40.73172428,-74.00674436,450,W 49 St & 8 Ave,40.76227205,-73.98788205,15781,Subscriber,1979,1
185,7/1/2014 0:04,7/1/2014 0:08,454,E 51 St & 1 Ave,40.75455731,-73.96592976,516,E 47 St & 1 Ave,40.75206862,-73.96784384,15221,Subscriber,1979,2
464,7/1/2014 0:05,7/1/2014 0:12,297,E 15 St & 3 Ave,40.734232,-73.986923,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,17149,Subscriber,1964,1
1285,7/1/2014 0:05,7/1/2014 0:26,402,Broadway & E 22 St,40.7403432,-73.98955109,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,14644,Subscriber,1986,2
447,7/1/2014 0:05,7/1/2014 0:12,297,E 15 St & 3 Ave,40.734232,-73.986923,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,17933,Subscriber,1966,2
986,7/1/2014 0:05,7/1/2014 0:21,487,E 20 St & FDR Drive,40.73314259,-73.97573881,511,E 14 St & Avenue B,40.72938685,-73.97772429,20727,Subscriber,1955,1
858,7/1/2014 0:05,7/1/2014 0:19,507,E 25 St & 2 Ave,40.73912601,-73.97973776,401,Allen St & Rivington St,40.72019576,-73.98997825,19679,Subscriber,1990,1
342,7/1/2014 0:05,7/1/2014 0:10,294,Washington Square E,40.73049393,-73.9957214,79,Franklin St & W Broadway,40.71911552,-74.00666661,21075,Subscriber,1972,1
1777,7/1/2014 0:05,7/1/2014 0:34,534,Water - Whitehall Plaza,40.70255065,-74.0127234,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20074,Subscriber,1981,1
1467,7/1/2014 0:05,7/1/2014 0:29,514,12 Ave & W 40 St,40.76087502,-74.00277668,426,West St & Chambers St,40.71754834,-74.01322069,18202,Customer,\N,0
993,7/1/2014 0:05,7/1/2014 0:22,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,440,E 45 St & 3 Ave,40.75255434,-73.97282625,16936,Subscriber,1976,1
219,7/1/2014 0:05,7/1/2014 0:09,387,Centre St & Chambers St,40.71273266,-74.0046073,276,Duane St & Greenwich St,40.71748752,-74.0104554,17939,Subscriber,1991,1
1195,7/1/2014 0:05,7/1/2014 0:25,146,Hudson St & Reade St,40.71625008,-74.0091059,146,Hudson St & Reade St,40.71625008,-74.0091059,20793,Subscriber,1988,1
364,7/1/2014 0:05,7/1/2014 0:11,307,Canal St & Rutgers St,40.71427487,-73.98990025,332,Cherry St,40.71219906,-73.97948148,15217,Subscriber,1959,1
253,7/1/2014 0:05,7/1/2014 0:10,251,Mott St & Prince St,40.72317958,-73.99480012,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15066,Subscriber,1980,1
1861,7/1/2014 0:05,7/1/2014 0:37,405,Washington St & Gansevoort St,40.739323,-74.008119,225,W 14 St & The High Line,40.74195138,-74.00803013,20932,Customer,\N,0
980,7/1/2014 0:06,7/1/2014 0:22,305,E 58 St & 3 Ave,40.76095756,-73.96724467,490,8 Ave & W 33 St,40.751551,-73.993934,18048,Subscriber,1982,1
1156,7/1/2014 0:06,7/1/2014 0:25,482,W 15 St & 7 Ave,40.73935542,-73.99931783,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,16598,Customer,\N,0
1007,7/1/2014 0:06,7/1/2014 0:23,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21253,Subscriber,1985,1
427,7/1/2014 0:06,7/1/2014 0:13,529,W 42 St & 8 Ave,40.7575699,-73.99098507,514,12 Ave & W 40 St,40.76087502,-74.00277668,16594,Subscriber,1981,1
751,7/1/2014 0:06,7/1/2014 0:18,360,William St & Pine St,40.70717936,-74.00887308,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18548,Subscriber,1980,1
587,7/1/2014 0:06,7/1/2014 0:16,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,499,Broadway & W 60 St,40.76915505,-73.98191841,15899,Customer,\N,0
1032,7/1/2014 0:06,7/1/2014 0:23,479,9 Ave & W 45 St,40.76019252,-73.9912551,320,Leonard St & Church St,40.717571,-74.005549,19216,Subscriber,1981,1
364,7/1/2014 0:06,7/1/2014 0:12,490,8 Ave & W 33 St,40.751551,-73.993934,448,W 37 St & 10 Ave,40.75660359,-73.9979009,16444,Subscriber,1979,1
485,7/1/2014 0:06,7/1/2014 0:15,490,8 Ave & W 33 St,40.751551,-73.993934,444,Broadway & W 24 St,40.7423543,-73.98915076,16353,Subscriber,1986,1
662,7/1/2014 0:07,7/1/2014 0:18,348,W Broadway & Spring St,40.72490985,-74.00154702,82,St James Pl & Pearl St,40.71117416,-74.00016545,17780,Customer,\N,0
444,7/1/2014 0:07,7/1/2014 0:14,489,10 Ave & W 28 St,40.75066386,-74.00176802,116,W 17 St & 8 Ave,40.74177603,-74.00149746,16327,Subscriber,1956,1
388,7/1/2014 0:07,7/1/2014 0:14,511,E 14 St & Avenue B,40.72938685,-73.97772429,536,1 Ave & E 30 St,40.74144387,-73.97536082,18174,Subscriber,1987,1
487,7/1/2014 0:07,7/1/2014 0:15,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,365,Fulton St & Grand Ave,40.68223166,-73.9614583,21387,Subscriber,1978,1
687,7/1/2014 0:07,7/1/2014 0:19,401,Allen St & Rivington St,40.72019576,-73.98997825,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,18141,Subscriber,1985,1
673,7/1/2014 0:07,7/1/2014 0:19,515,W 43 St & 10 Ave,40.76009437,-73.99461843,470,W 20 St & 8 Ave,40.74345335,-74.00004031,21318,Subscriber,1989,2
928,7/1/2014 0:08,7/1/2014 0:23,147,Greenwich St & Warren St,40.71542197,-74.01121978,2000,Front St & Washington St,40.70255088,-73.98940236,17433,Subscriber,1975,1
455,7/1/2014 0:08,7/1/2014 0:15,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,504,1 Ave & E 15 St,40.73221853,-73.98165557,21271,Subscriber,1971,1
732,7/1/2014 0:08,7/1/2014 0:20,459,W 20 St & 11 Ave,40.746745,-74.007756,345,W 13 St & 6 Ave,40.73649403,-73.99704374,18320,Subscriber,1980,1
1424,7/1/2014 0:08,7/1/2014 0:32,459,W 20 St & 11 Ave,40.746745,-74.007756,307,Canal St & Rutgers St,40.71427487,-73.98990025,19385,Subscriber,1985,1
381,7/1/2014 0:08,7/1/2014 0:14,545,E 23 St & 1 Ave,40.736502,-73.97809472,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18973,Subscriber,1954,2
756,7/1/2014 0:08,7/1/2014 0:21,305,E 58 St & 3 Ave,40.76095756,-73.96724467,449,W 52 St & 9 Ave,40.76461837,-73.98789473,14624,Subscriber,1982,1
757,7/1/2014 0:08,7/1/2014 0:21,430,York St & Jay St,40.7014851,-73.98656928,391,Clark St & Henry St,40.69760127,-73.99344559,19262,Subscriber,1971,1
1009,7/1/2014 0:09,7/1/2014 0:26,368,Carmine St & 6 Ave,40.73038599,-74.00214988,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,18680,Subscriber,1974,1
77,7/1/2014 0:09,7/1/2014 0:10,514,12 Ave & W 40 St,40.76087502,-74.00277668,514,12 Ave & W 40 St,40.76087502,-74.00277668,15656,Subscriber,1965,1
678,7/1/2014 0:09,7/1/2014 0:20,328,Watts St & Greenwich St,40.72405549,-74.00965965,295,Pike St & E Broadway,40.71406667,-73.99293911,19809,Subscriber,1989,1
417,7/1/2014 0:09,7/1/2014 0:16,355,Bayard St & Baxter St,40.71602118,-73.99974372,312,Allen St & E Houston St,40.722055,-73.989111,18238,Subscriber,1976,1
910,7/1/2014 0:09,7/1/2014 0:24,482,W 15 St & 7 Ave,40.73935542,-73.99931783,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,21311,Customer,\N,0
1527,7/1/2014 0:09,7/1/2014 0:35,525,W 34 St & 11 Ave,40.75594159,-74.0021163,426,West St & Chambers St,40.71754834,-74.01322069,18803,Customer,\N,0
1651,7/1/2014 0:09,7/1/2014 0:37,525,W 34 St & 11 Ave,40.75594159,-74.0021163,426,West St & Chambers St,40.71754834,-74.01322069,21268,Customer,\N,0
456,7/1/2014 0:10,7/1/2014 0:17,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,289,Monroe St & Classon Ave,40.6845683,-73.95881081,15510,Subscriber,1987,2
590,7/1/2014 0:10,7/1/2014 0:20,285,Broadway & E 14 St,40.73454567,-73.99074142,346,Bank St & Hudson St,40.73652889,-74.00618026,21662,Subscriber,1987,1
730,7/1/2014 0:11,7/1/2014 0:23,294,Washington Square E,40.73049393,-73.9957214,325,E 19 St & 3 Ave,40.73624527,-73.98473765,16207,Subscriber,1983,1
1459,7/1/2014 0:11,7/1/2014 0:35,320,Leonard St & Church St,40.717571,-74.005549,363,West Thames St,40.70834698,-74.01713445,17484,Customer,\N,0
506,7/1/2014 0:11,7/1/2014 0:20,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16051,Subscriber,1969,2
1499,7/1/2014 0:11,7/1/2014 0:36,320,Leonard St & Church St,40.717571,-74.005549,363,West Thames St,40.70834698,-74.01713445,15599,Customer,\N,0
214,7/1/2014 0:11,7/1/2014 0:15,223,W 13 St & 7 Ave,40.73781509,-73.99994661,382,University Pl & E 14 St,40.73492695,-73.99200509,14665,Subscriber,1985,1
1207,7/1/2014 0:12,7/1/2014 0:32,435,W 21 St & 6 Ave,40.74173969,-73.99415556,328,Watts St & Greenwich St,40.72405549,-74.00965965,20836,Subscriber,1964,2
726,7/1/2014 0:12,7/1/2014 0:24,448,W 37 St & 10 Ave,40.75660359,-73.9979009,466,W 25 St & 6 Ave,40.74395411,-73.99144871,19949,Subscriber,1983,1
617,7/1/2014 0:12,7/1/2014 0:22,237,E 11 St & 2 Ave,40.73047309,-73.98672378,296,Division St & Bowery,40.71413089,-73.9970468,17843,Subscriber,1982,1
458,7/1/2014 0:12,7/1/2014 0:20,382,University Pl & E 14 St,40.73492695,-73.99200509,346,Bank St & Hudson St,40.73652889,-74.00618026,17526,Subscriber,1988,1
1533,7/1/2014 0:12,7/1/2014 0:38,260,Broad St & Bridge St,40.70365182,-74.01167797,505,6 Ave & W 33 St,40.74901271,-73.98848395,21468,Subscriber,1983,1
6089,7/1/2014 0:12,7/1/2014 1:54,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,223,W 13 St & 7 Ave,40.73781509,-73.99994661,21174,Subscriber,1976,1
1512,7/1/2014 0:13,7/1/2014 0:38,2009,Catherine St & Monroe St,40.71117444,-73.99682619,330,Reade St & Broadway,40.71450451,-74.00562789,19257,Customer,\N,0
647,7/1/2014 0:13,7/1/2014 0:24,312,Allen St & E Houston St,40.722055,-73.989111,2004,6 Ave & Broome St,40.724399,-74.004704,15871,Customer,\N,0
457,7/1/2014 0:13,7/1/2014 0:21,402,Broadway & E 22 St,40.7403432,-73.98955109,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15153,Subscriber,1983,1
860,7/1/2014 0:13,7/1/2014 0:27,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18999,Subscriber,1979,1
769,7/1/2014 0:13,7/1/2014 0:26,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,453,W 22 St & 8 Ave,40.74475148,-73.99915362,17518,Subscriber,1957,1
610,7/1/2014 0:13,7/1/2014 0:24,432,E 7 St & Avenue A,40.72621788,-73.98379855,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15849,Subscriber,1978,1
220,7/1/2014 0:13,7/1/2014 0:17,435,W 21 St & 6 Ave,40.74173969,-73.99415556,494,W 26 St & 8 Ave,40.74734825,-73.99723551,21389,Subscriber,1986,1
114,7/1/2014 0:14,7/1/2014 0:15,480,W 53 St & 10 Ave,40.76669671,-73.99061728,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16223,Subscriber,1984,1
1106,7/1/2014 0:14,7/1/2014 0:32,223,W 13 St & 7 Ave,40.73781509,-73.99994661,445,E 10 St & Avenue A,40.72740794,-73.98142006,18371,Subscriber,1972,1
1142,7/1/2014 0:14,7/1/2014 0:33,492,W 33 St & 7 Ave,40.75019995,-73.99093085,311,Norfolk St & Broome St,40.7172274,-73.98802084,16398,Subscriber,1984,1
1403,7/1/2014 0:14,7/1/2014 0:37,382,University Pl & E 14 St,40.73492695,-73.99200509,164,E 47 St & 2 Ave,40.75323098,-73.97032517,20003,Customer,\N,0
117,7/1/2014 0:14,7/1/2014 0:16,345,W 13 St & 6 Ave,40.73649403,-73.99704374,223,W 13 St & 7 Ave,40.73781509,-73.99994661,21028,Subscriber,1978,1
443,7/1/2014 0:14,7/1/2014 0:22,536,1 Ave & E 30 St,40.74144387,-73.97536082,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21293,Subscriber,1981,1
359,7/1/2014 0:14,7/1/2014 0:20,527,E 33 St & 1 Ave,40.74315566,-73.97434726,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17552,Subscriber,1975,1
1074,7/1/2014 0:15,7/1/2014 0:33,2010,Grand St & Greene St,40.72165481,-74.00234737,280,E 10 St & 5 Ave,40.73331967,-73.99510132,21158,Subscriber,1996,2
1277,7/1/2014 0:15,7/1/2014 0:37,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,532,S 5 Pl & S 4 St,40.710451,-73.960876,16366,Subscriber,1983,1
569,7/1/2014 0:15,7/1/2014 0:25,440,E 45 St & 3 Ave,40.75255434,-73.97282625,477,W 41 St & 8 Ave,40.75640548,-73.9900262,21471,Subscriber,1993,1
1132,7/1/2014 0:16,7/1/2014 0:35,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,20833,Subscriber,1983,1
118,7/1/2014 0:16,7/1/2014 0:18,294,Washington Square E,40.73049393,-73.9957214,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16781,Subscriber,1976,1
215,7/1/2014 0:16,7/1/2014 0:20,454,E 51 St & 1 Ave,40.75455731,-73.96592976,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,15688,Subscriber,1986,1
1110,7/1/2014 0:16,7/1/2014 0:35,217,Old Fulton St,40.70277159,-73.99383605,217,Old Fulton St,40.70277159,-73.99383605,20873,Subscriber,1983,1
377,7/1/2014 0:17,7/1/2014 0:23,501,FDR Drive & E 35 St,40.744219,-73.97121214,501,FDR Drive & E 35 St,40.744219,-73.97121214,21186,Subscriber,1990,1
1612,7/1/2014 0:17,7/1/2014 0:44,483,E 12 St & 3 Ave,40.73223272,-73.98889957,499,Broadway & W 60 St,40.76915505,-73.98191841,16466,Subscriber,1986,1
340,7/1/2014 0:17,7/1/2014 0:23,458,11 Ave & W 27 St,40.751396,-74.005226,379,W 31 St & 7 Ave,40.749156,-73.9916,19224,Subscriber,1982,1
298,7/1/2014 0:17,7/1/2014 0:22,289,Monroe St & Classon Ave,40.6845683,-73.95881081,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,15510,Subscriber,1987,1
1223,7/1/2014 0:17,7/1/2014 0:38,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,417,Barclay St & Church St,40.71291224,-74.01020234,21054,Subscriber,1984,1
286,7/1/2014 0:18,7/1/2014 0:22,289,Monroe St & Classon Ave,40.6845683,-73.95881081,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,20838,Subscriber,1985,2
1353,7/1/2014 0:18,7/1/2014 0:41,444,Broadway & W 24 St,40.7423543,-73.98915076,393,E 5 St & Avenue C,40.72299208,-73.97995466,16353,Customer,\N,0
723,7/1/2014 0:19,7/1/2014 0:31,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,308,St James Pl & Oliver St,40.71307916,-73.99851193,16781,Subscriber,1980,1
652,7/1/2014 0:19,7/1/2014 0:30,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20589,Subscriber,1978,1
1101,7/1/2014 0:19,7/1/2014 0:38,2009,Catherine St & Monroe St,40.71117444,-73.99682619,330,Reade St & Broadway,40.71450451,-74.00562789,20603,Customer,\N,0
330,7/1/2014 0:20,7/1/2014 0:25,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,2009,Catherine St & Monroe St,40.71117444,-73.99682619,15626,Subscriber,1978,1
976,7/1/2014 0:20,7/1/2014 0:36,434,9 Ave & W 18 St,40.74317449,-74.00366443,422,W 59 St & 10 Ave,40.770513,-73.988038,17395,Subscriber,1980,1
1374,7/1/2014 0:20,7/1/2014 0:43,257,Lispenard St & Broadway,40.71939226,-74.00247214,144,Nassau St & Navy St,40.69839895,-73.98068914,18084,Subscriber,1978,1
236,7/1/2014 0:20,7/1/2014 0:24,417,Barclay St & Church St,40.71291224,-74.01020234,360,William St & Pine St,40.70717936,-74.00887308,18224,Subscriber,1986,1
577,7/1/2014 0:20,7/1/2014 0:30,528,2 Ave & E 31 St,40.74290902,-73.97706058,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,16479,Subscriber,1947,1
459,7/1/2014 0:20,7/1/2014 0:28,517,E 41 St & Madison Ave,40.752141,-73.979782,507,E 25 St & 2 Ave,40.73912601,-73.97973776,16325,Subscriber,1991,1
541,7/1/2014 0:20,7/1/2014 0:29,526,E 33 St & 5 Ave,40.74765947,-73.98490707,446,W 24 St & 7 Ave,40.74487634,-73.99529885,15573,Subscriber,1996,1
301,7/1/2014 0:20,7/1/2014 0:25,268,Howard St & Centre St,40.71910537,-73.99973337,412,Forsyth St & Canal St,40.7158155,-73.99422366,17563,Customer,\N,0
315,7/1/2014 0:21,7/1/2014 0:26,293,Lafayette St & E 8 St,40.73028666,-73.9907647,445,E 10 St & Avenue A,40.72740794,-73.98142006,15025,Subscriber,1993,1
421,7/1/2014 0:21,7/1/2014 0:28,304,Broadway & Battery Pl,40.70463334,-74.01361706,337,Old Slip & Front St,40.7037992,-74.00838676,15183,Subscriber,1992,1
846,7/1/2014 0:22,7/1/2014 0:36,405,Washington St & Gansevoort St,40.739323,-74.008119,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20057,Subscriber,1969,1
737,7/1/2014 0:22,7/1/2014 0:34,296,Division St & Bowery,40.71413089,-73.9970468,394,E 9 St & Avenue C,40.72521311,-73.97768752,16043,Subscriber,1955,1
931,7/1/2014 0:22,7/1/2014 0:37,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,297,E 15 St & 3 Ave,40.734232,-73.986923,17955,Subscriber,1979,1
718,7/1/2014 0:22,7/1/2014 0:34,476,E 31 St & 3 Ave,40.74394314,-73.97966069,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15063,Subscriber,1947,1
1466,7/1/2014 0:23,7/1/2014 0:47,494,W 26 St & 8 Ave,40.74734825,-73.99723551,401,Allen St & Rivington St,40.72019576,-73.98997825,15469,Customer,\N,0
1477,7/1/2014 0:23,7/1/2014 0:47,494,W 26 St & 8 Ave,40.74734825,-73.99723551,401,Allen St & Rivington St,40.72019576,-73.98997825,21132,Customer,\N,0
906,7/1/2014 0:23,7/1/2014 0:38,428,E 3 St & 1 Ave,40.72467721,-73.98783413,332,Cherry St,40.71219906,-73.97948148,15624,Subscriber,1954,1
783,7/1/2014 0:23,7/1/2014 0:36,385,E 55 St & 2 Ave,40.75797322,-73.96603308,480,W 53 St & 10 Ave,40.76669671,-73.99061728,18414,Subscriber,1982,2
238,7/1/2014 0:23,7/1/2014 0:27,332,Cherry St,40.71219906,-73.97948148,332,Cherry St,40.71219906,-73.97948148,18850,Subscriber,1992,1
1159,7/1/2014 0:23,7/1/2014 0:42,311,Norfolk St & Broome St,40.7172274,-73.98802084,453,W 22 St & 8 Ave,40.74475148,-73.99915362,16982,Subscriber,1980,1
588,7/1/2014 0:23,7/1/2014 0:33,249,Harrison St & Hudson St,40.71870987,-74.0090009,316,Fulton St & William St,40.70955958,-74.00653609,16485,Subscriber,1996,2
1011,7/1/2014 0:23,7/1/2014 0:40,449,W 52 St & 9 Ave,40.76461837,-73.98789473,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16811,Subscriber,1967,1
1010,7/1/2014 0:24,7/1/2014 0:40,402,Broadway & E 22 St,40.7403432,-73.98955109,393,E 5 St & Avenue C,40.72299208,-73.97995466,16958,Customer,\N,0
608,7/1/2014 0:24,7/1/2014 0:34,426,West St & Chambers St,40.71754834,-74.01322069,363,West Thames St,40.70834698,-74.01713445,18912,Subscriber,1992,2
593,7/1/2014 0:24,7/1/2014 0:34,426,West St & Chambers St,40.71754834,-74.01322069,363,West Thames St,40.70834698,-74.01713445,14924,Subscriber,1971,1
1947,7/1/2014 0:25,7/1/2014 0:57,417,Barclay St & Church St,40.71291224,-74.01020234,445,E 10 St & Avenue A,40.72740794,-73.98142006,19578,Subscriber,1987,1
550,7/1/2014 0:25,7/1/2014 0:34,251,Mott St & Prince St,40.72317958,-73.99480012,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17442,Subscriber,1973,2
